t,w,x,y,z,ax,ay,az
15,-0.9998,0.0015,-0.0032,-0.0233,-0.0006,0.001,1.001
16,-0.9998,0.0014,-0.0032,-0.0233,-0.0002,0.001,1.0002
15,-0.9998,0.0014,-0.0031,-0.0233,-0.0002,0.0005,0.9998
16,-0.9998,0.0013,-0.0031,-0.0233,-0.0002,0.0009,0.999
15,-0.9998,0.0013,-0.003,-0.0233,-0.0013,0.0011,0.9994
17,-0.9998,0.0013,-0.003,-0.0233,-0.0016,0.0012,1.0001
15,-0.9998,0.0012,-0.0029,-0.0233,-0.0015,0.001,1.0006
16,-0.9998,0.0012,-0.0029,-0.0233,-0.001,0.0011,1.0002
15,-0.9998,0.0012,-0.0028,-0.0233,-0.0006,0.0007,0.9996
16,-0.9998,0.0012,-0.0028,-0.0233,-0.0001,0.0006,0.9996
16,-0.9998,0.0011,-0.0027,-0.0232,-0.0007,0.0007,1.0001
16,-0.9998,0.0011,-0.0027,-0.0232,-0.0011,0.0006,1
16,-0.9998,0.001,-0.0026,-0.0232,-0.0004,0.0009,1.0004
15,-0.9998,0.001,-0.0026,-0.0232,0.0006,0.0013,1.0006
16,-0.9998,0.001,-0.0025,-0.0232,0.0001,0.0009,1.0006
15,-0.9998,0.001,-0.0025,-0.0232,-0.0004,0.0004,1
16,-0.9998,0.0009,-0.0024,-0.0232,-0.0009,0.0006,1.0002
15,-0.9998,0.0009,-0.0024,-0.0232,-0.0004,0.0007,0.9998
16,-0.9998,0.0009,-0.0024,-0.0232,-0.0001,0.0007,0.9998
15,-0.9998,0.0009,-0.0023,-0.0232,0.0001,0.0006,0.9994
17,-0.9998,0.0008,-0.0023,-0.0232,-0.0007,0.0002,0.9989
15,-0.9998,0.0008,-0.002,-0.0232,0,0.0013,0.9902
16,-0.9998,0.0007,-0.0015,-0.0231,0.0022,0.0038,0.999
15,-0.9998,0.0005,-0.0012,-0.0231,0.0023,0.0088,0.9949
16,-0.9998,0.0005,-0.0008,-0.023,0.0028,0.0068,0.9949
15,-0.9998,0.0004,-0.0006,-0.0229,0.0062,0.0057,1.0037
16,-0.9998,0.0004,-0.0004,-0.0229,0.0043,0.0013,0.9954
16,-0.9998,0.0005,-0.0004,-0.0229,-0.0002,-0.0044,1.0055
15,-0.9998,0.0005,-0.0005,-0.0229,-0.0065,-0.0073,1.0123
16,-0.9998,0.0006,-0.0007,-0.0231,-0.0071,-0.0052,1.0016
15,-0.9998,0.0005,-0.0009,-0.0232,-0.0016,0.0024,1.0038
16,-0.9998,0.0004,-0.001,-0.0232,0.0052,0.0084,1.0024
