t,w,x,y,z,ax,ay,az
9,0.73,0.24,0.13,-0.63,-0.2,0.2,0.89
7,0.73,0.24,0.13,-0.63,-0.22,0.22,0.87
7,0.73,0.24,0.13,-0.62,-0.24,0.23,0.84
7,0.73,0.24,0.13,-0.62,-0.25,0.23,0.81
8,0.74,0.24,0.13,-0.62,-0.26,0.22,0.79
8,0.74,0.24,0.13,-0.61,-0.27,0.19,0.77
7,0.75,0.24,0.13,-0.61,-0.28,0.15,0.77
7,0.75,0.23,0.13,-0.61,-0.28,0.13,0.78
8,0.75,0.22,0.12,-0.61,-0.28,0.13,0.82
8,0.76,0.22,0.11,-0.6,-0.29,0.16,0.86
7,0.76,0.21,0.11,-0.6,-0.31,0.22,0.88
7,0.76,0.21,0.1,-0.6,-0.35,0.25,0.9
7,0.77,0.2,0.1,-0.6,-0.36,0.22,0.91
8,0.77,0.2,0.09,-0.6,-0.37,0.16,0.92
7,0.77,0.19,0.09,-0.6,-0.37,0.1,0.94
7,0.77,0.19,0.08,-0.6,-0.36,0.08,0.94
7,0.78,0.18,0.07,-0.6,-0.34,0.08,0.92
7,0.78,0.17,0.07,-0.59,-0.3,0.09,0.88
8,0.79,0.17,0.06,-0.59,-0.26,0.13,0.84
7,0.79,0.16,0.05,-0.58,-0.22,0.17,0.83
7,0.8,0.16,0.04,-0.58,-0.18,0.23,0.85
8,0.8,0.16,0.02,-0.57,-0.14,0.31,0.9
8,0.81,0.16,0.01,-0.57,-0.11,0.38,0.97
7,0.81,0.16,0.01,-0.56,-0.09,0.43,1.02
7,0.82,0.16,0,-0.55,-0.07,0.44,1.04
8,0.82,0.16,-0,-0.54,-0.05,0.41,1.04
8,0.83,0.17,-0,-0.53,-0.05,0.37,1.03
7,0.83,0.17,-0,-0.53,-0.05,0.33,1.02
7,0.84,0.17,0,-0.52,-0.06,0.28,1.01
7,0.84,0.18,0.01,-0.51,-0.07,0.26,1.02
7,0.85,0.18,0.01,-0.5,-0.08,0.25,1.04
8,0.85,0.18,0.01,-0.49,-0.07,0.25,1.08
7,0.86,0.18,0.02,-0.48,-0.09,0.25,1.09
7,0.86,0.18,0.02,-0.47,-0.12,0.27,1.09
8,0.87,0.18,0.02,-0.46,-0.17,0.3,1.08
8,0.88,0.18,0.03,-0.45,-0.22,0.31,1.06
7,0.88,0.18,0.03,-0.43,-0.25,0.31,1.04
7,0.89,0.18,0.03,-0.41,-0.26,0.28,1.02
8,0.9,0.17,0.02,-0.4,-0.25,0.25,0.99
8,0.91,0.17,0.02,-0.38,-0.19,0.25,0.98
7,0.91,0.17,0.02,-0.37,-0.14,0.27,0.97
7,0.92,0.17,0.02,-0.35,-0.09,0.28,0.95
8,0.93,0.17,0.03,-0.34,-0.07,0.28,0.93
7,0.93,0.17,0.04,-0.32,-0.08,0.29,0.94
8,0.94,0.16,0.03,-0.31,-0.1,0.3,0.95
7,0.94,0.16,0.03,-0.3,-0.14,0.3,0.95
7,0.95,0.15,0.02,-0.29,-0.19,0.27,0.95
7,0.95,0.15,0.02,-0.28,-0.23,0.25,0.95
8,0.95,0.14,0.01,-0.27,-0.25,0.24,0.94
7,0.96,0.14,0.01,-0.25,-0.24,0.25,0.92
7,0.96,0.14,0,-0.24,-0.22,0.27,0.89
8,0.96,0.14,0,-0.23,-0.18,0.3,0.88
8,0.97,0.13,-0.01,-0.21,-0.15,0.35,0.88
7,0.97,0.13,-0.01,-0.2,-0.13,0.4,0.89
7,0.97,0.13,-0.02,-0.19,-0.11,0.45,0.89
8,0.97,0.13,-0.03,-0.18,-0.08,0.48,0.88
7,0.98,0.13,-0.04,-0.17,-0.04,0.49,0.88
8,0.98,0.12,-0.04,-0.16,0.01,0.49,0.88
7,0.98,0.12,-0.05,-0.15,0.08,0.48,0.89
8,0.98,0.12,-0.06,-0.14,0.16,0.46,0.91
7,0.98,0.12,-0.06,-0.13,0.2,0.42,0.92
8,0.98,0.11,-0.07,-0.12,0.19,0.38,0.92
7,0.98,0.11,-0.07,-0.11,0.14,0.36,0.91
7,0.99,0.11,-0.07,-0.1,0.06,0.38,0.9
7,0.99,0.11,-0.08,-0.1,-0.04,0.43,0.91
8,0.99,0.1,-0.08,-0.09,-0.12,0.47,0.91
7,0.99,0.1,-0.09,-0.09,-0.15,0.47,0.92
7,0.99,0.1,-0.1,-0.08,-0.12,0.43,0.94
8,0.99,0.1,-0.11,-0.07,-0.07,0.38,0.98
7,0.99,0.1,-0.11,-0.07,0,0.34,1.02
8,0.99,0.09,-0.12,-0.06,0.08,0.3,1.03
7,0.99,0.09,-0.12,-0.05,0.13,0.29,1.01
8,0.99,0.09,-0.12,-0.05,0.15,0.29,0.96
7,0.99,0.09,-0.12,-0.04,0.14,0.29,0.9
8,0.99,0.08,-0.11,-0.04,0.12,0.29,0.84
7,0.99,0.08,-0.1,-0.03,0.09,0.28,0.81
7,0.99,0.08,-0.1,-0.03,0.05,0.26,0.82
7,0.99,0.08,-0.1,-0.02,0.04,0.23,0.86
8,0.99,0.07,-0.1,-0.02,0.05,0.2,0.9
7,0.99,0.07,-0.1,-0.01,0.07,0.15,0.95
7,0.99,0.07,-0.11,-0.01,0.1,0.09,0.99
7,0.99,0.07,-0.12,-0,0.14,0.01,1.02
7,0.99,0.07,-0.12,0,0.15,-0.04,1.02
8,0.99,0.08,-0.12,0.01,0.14,-0.05,1.01
7,0.99,0.08,-0.12,0.02,0.18,0.05,1.01
8,0.99,0.08,-0.12,0.02,0.21,0.21,1.02
7,0.99,0.08,-0.12,0.03,0.21,0.3,0.98
8,0.99,0.08,-0.11,0.04,0.19,0.32,0.93
7,0.99,0.08,-0.1,0.04,0.18,0.29,0.89
8,0.99,0.08,-0.1,0.04,0.18,0.23,0.87
7,0.99,0.07,-0.09,0.04,0.18,0.16,0.87
8,0.99,0.07,-0.09,0.05,0.19,0.1,0.87
7,0.99,0.07,-0.1,0.05,0.18,0.07,0.87
7,0.99,0.06,-0.1,0.05,0.18,0.07,0.87
7,0.99,0.06,-0.1,0.06,0.19,0.09,0.89
7,0.99,0.06,-0.1,0.06,0.18,0.12,0.92
7,0.99,0.06,-0.11,0.06,0.16,0.15,0.96
7,0.99,0.06,-0.11,0.07,0.14,0.17,0.99
8,0.99,0.06,-0.11,0.07,0.14,0.17,1.03
7,0.99,0.05,-0.1,0.07,0.15,0.14,1.06
8,0.99,0.05,-0.1,0.07,0.15,0.1,1.08
7,0.99,0.04,-0.09,0.07,0.15,0.06,1.08
8,0.99,0.04,-0.08,0.07,0.15,0.06,1.06
7,0.99,0.04,-0.08,0.08,0.15,0.08,1.03
8,0.99,0.04,-0.08,0.08,0.15,0.09,1.01
7,0.99,0.04,-0.08,0.08,0.16,0.08,0.99
8,0.99,0.04,-0.08,0.08,0.16,0.07,0.99
7,0.99,0.03,-0.08,0.08,0.15,0.08,1
7,0.99,0.03,-0.08,0.08,0.14,0.09,1.01
7,0.99,0.03,-0.08,0.08,0.13,0.07,1.01
7,0.99,0.02,-0.08,0.08,0.16,0.07,1
7,0.99,0.02,-0.07,0.08,0.19,0.09,0.96
7,0.99,0.02,-0.07,0.08,0.19,0.09,0.96
8,0.99,0.02,-0.07,0.08,0.18,0.07,0.97
7,0.99,0.02,-0.07,0.08,0.16,0.06,0.98
8,0.99,0.02,-0.07,0.08,0.15,0.05,0.99
7,0.99,0.01,-0.07,0.08,0.16,0.03,1.02
8,0.99,0.01,-0.07,0.08,0.17,0,1.05
7,0.99,0.01,-0.07,0.08,0.18,-0,1.07
8,0.99,0.01,-0.07,0.08,0.18,0,1.09
7,0.99,0.01,-0.07,0.08,0.17,0,1.1
