t,w,x,y,z
21:26:07.441518,1,0,0.06,-0.021
21:26:07.458106,1,0,0.06,-0.021
21:26:07.474775,1,0,0.06,-0.01
21:26:07.491513,1,-0,0.07,-0.011
21:26:07.508146,1,-0,0.08,-0.011
21:26:07.524748,1,-0,0.09,-0
21:26:07.541515,1,-0,0.09,0.001
21:26:07.558177,1,-0.01,0.09,0.001
21:26:07.575101,1,-0.01,0.09,-0
21:26:07.592295,1,-0.01,0.1,-0
21:26:07.608439,0.99,-0.01,0.1,-0.01
21:26:07.624993,0.99,-0.01,0.1,-0.01
21:26:07.642251,1,-0.01,0.1,-0.021
21:26:07.658277,1,-0.01,0.08,-0.041
21:26:07.674922,1,-0.01,0.07,-0.05
21:26:07.691525,1,-0.01,0.07,-0.061
21:26:07.708092,1,-0.01,0.06,-0.071
21:26:07.724851,1,-0.01,0.05,-0.08
21:26:07.741509,1,-0.01,0.05,-0.08
21:26:07.758157,0.99,-0.01,0.05,-0.09
21:26:07.774834,0.99,-0.01,0.05,-0.1
21:26:07.792093,0.99,-0.01,0.06,-0.1
21:26:07.808372,0.99,-0,0.06,-0.11
21:26:07.824924,0.99,0,0.07,-0.12
21:26:07.841712,0.99,0,0.08,-0.12
21:26:07.858158,0.99,0.01,0.09,-0.13
21:26:07.874712,0.99,0.01,0.1,-0.13
21:26:07.891494,0.99,0.01,0.1,-0.13
21:26:07.908176,0.99,0.02,0.1,-0.13
21:26:07.924801,0.99,0.02,0.11,-0.13
21:26:07.941477,0.98,0.03,0.11,-0.13
21:26:07.958145,0.98,0.03,0.12,-0.13
21:26:07.974759,0.98,0.04,0.12,-0.13
21:26:07.992037,0.98,0.04,0.12,-0.12
21:26:08.008324,0.99,0.06,0.1,-0.12
21:26:08.024922,0.99,0.06,0.06,-0.11
21:26:08.041445,0.99,0.06,0.05,-0.11
21:26:08.058310,0.99,0.05,0.04,-0.11
21:26:08.074791,0.99,0.05,0.04,-0.11
21:26:08.091508,0.99,0.05,0.04,-0.11
21:26:08.108015,0.99,0.04,0.03,-0.11
21:26:08.124792,0.99,0.04,0.04,-0.11
21:26:08.141547,0.99,0.05,0.03,-0.11
21:26:08.158174,0.99,0.04,0.03,-0.1
21:26:08.174673,0.99,0.04,0.02,-0.1
21:26:08.192109,0.99,0.04,0.02,-0.1
21:26:08.208503,0.99,0.04,0.01,-0.1
21:26:08.225267,0.99,0.04,0.01,-0.1
21:26:08.241719,0.99,0.04,0.02,-0.09
21:26:08.258511,1,0.04,0.02,-0.091
21:26:08.274879,1,0.03,0.02,-0.08
21:26:08.291540,1,0.03,0.02,-0.081
21:26:08.308365,1,0.03,0.02,-0.081
21:26:08.324870,1,0.03,0.02,-0.07
21:26:08.341601,1,0.03,0.02,-0.071
21:26:08.358417,1,0.03,0.02,-0.061
21:26:08.375136,1,0.02,0,-0.06
21:26:08.391721,1,0.02,-0,-0.051
21:26:08.408727,1,0.02,-0.01,-0.051
21:26:08.425168,1,0.02,-0,-0.04
21:26:08.441617,1,0.02,0,-0.041
21:26:08.458296,1,0.02,0,-0.03
21:26:08.474797,1,0.02,-0,-0.031
21:26:08.491483,1,0.02,-0.01,-0.021
21:26:08.508149,1,0.01,-0.01,-0.02
21:26:08.524802,1,0.01,-0.01,-0.011
21:26:08.541462,1,0,-0,-0.011
21:26:08.558232,1,0,-0,-0.001
21:26:08.575167,1,0,-0,0
21:26:08.591733,1,-0,-0.01,0.001
21:26:08.608804,1,0,-0.01,0.001
21:26:08.625095,1,0,-0.01,0
21:26:08.641528,1,0.01,-0,-0.001
21:26:08.658263,1,0.02,-0,-0
21:26:08.674866,1,0.02,-0,-0.011
21:26:08.691534,1,0.03,-0.01,-0.011
21:26:08.708197,1,0.04,-0.02,-0.02
21:26:08.724832,1,0.04,-0.02,-0.021
21:26:08.741484,1,0.05,-0.02,-0.031
21:26:08.758083,1,0.04,-0.01,-0.04
21:26:08.775229,1,0.04,-0.01,-0.041
21:26:08.791792,1,0.04,-0.01,-0.051
21:26:08.808674,1,0.03,-0.01,-0.061
21:26:08.825726,1,0.03,-0,-0.06
21:26:08.841900,1,0.03,0,-0.061
21:26:08.858374,1,0.02,0.01,-0.071
21:26:08.874927,1,0.02,0.01,-0.07
21:26:08.891645,1,0.02,0,-0.071
21:26:08.908234,1,0.02,-0,-0.07
21:26:08.924941,1,0.02,-0,-0.071
21:26:08.941987,1,0.02,-0.01,-0.071
21:26:08.958667,1,0.02,-0.01,-0.07
21:26:08.975468,1,0.02,-0.01,-0.081
21:26:08.992156,1,0.02,-0.01,-0.071
21:26:09.008625,1,0.02,-0,-0.071
21:26:09.025524,1,0.03,0,-0.07
21:26:09.041997,1,0.03,0,-0.071
21:26:09.058475,1,0.03,0,-0.061
21:26:09.075257,1,0.03,0,-0.06
21:26:09.091801,1,0.03,0,-0.061
21:26:09.108485,1,0.03,0,-0.061
21:26:09.124837,1,0.03,0.01,-0.06
21:26:09.141613,1,0.03,0.01,-0.061
21:26:09.158249,1,0.04,0.01,-0.05
21:26:09.174833,1,0.04,0.01,-0.051
21:26:09.191499,1,0.04,0.01,-0.051
21:26:09.208104,1,0.04,0.02,-0.05
21:26:09.225300,1,0.04,0.02,-0.051
21:26:09.241683,1,0.04,0.01,-0.051
21:26:09.258305,1,0.04,0.01,-0.05
